code,label,cx,cy
E05001383,Skircoat,-1.867157336730382,53.707230348112205
E05001384,Sowerby Bridge,-1.9011641244016328,53.71037156487491
E05001385,Todmorden,-2.117409731294935,53.70860349267262
E05001386,Town,-1.8436078419436075,53.71287643160864
E05001387,Warley,-1.9076603577770899,53.73070827698942
E05001389,Ashbrow,-1.7700542065008564,53.67659642269218
E05001390,Batley East,-1.6157164604911634,53.71182582500701
E05001391,Batley West,-1.6496141957339772,53.717447867495665
E05001392,Birstall and Birkenshaw,-1.679346470383202,53.744030756406644
E05001393,Cleckheaton,-1.72762364388896,53.729835010875675
E05001396,Dalton,-1.738360632129822,53.65974222616504
E05001397,Denby Dale,-1.643924838110381,53.588916012662224
E05001398,Dewsbury East,-1.61178328874927,53.69345473225438
E05001399,Dewsbury South,-1.6374231933273622,53.665088064907025
E05001400,Dewsbury West,-1.655484463472567,53.68870175604941
E05001401,Golcar,-1.841996691011922,53.643883181768864
E05001402,Greenhead,-1.7971709236510112,53.653186002729896
E05001403,Heckmondwike,-1.6740012069742007,53.706255976323746
E05001405,Holme Valley South,-1.807673917071319,53.55629876115541
E05001407,Lindley,-1.829660422059671,53.661712153370786
E05001408,Liversedge and Gomersal,-1.7059998231358564,53.710469202116414
E05001409,Mirfield,-1.6901209833542281,53.675330161598055
E05001410,Newsome,-1.784998223519523,53.6306527582878
E05001444,"Ackworth, North Elmsall and Upton",-1.3115978692534946,53.63639018303237
E05001445,Airedale and Ferry Fryston,-1.3093511382097376,53.72569345756908
E05001446,Altofts and Whitwood,-1.406067776043973,53.713687919863375
E05001447,Castleford Central and Glasshoughton,-1.3417640319858186,53.72040618744519
E05001448,"Crofton, Ryhill and Walton",-1.4480985582360562,53.633484691079836
E05001449,Featherstone,-1.3795455799830916,53.67988283642165
E05001450,Hemsworth,-1.3694363914960088,53.62008520797757
E05001451,Horbury and South Ossett,-1.556332682306526,53.6634005521229
E05001452,Knottingley,-1.2516243228758759,53.70696775276788
E05001453,Normanton,-1.4309145868423505,53.68894768140431
E05001454,Ossett,-1.5801529001579402,53.68337876042552
E05001455,Pontefract North,-1.3155943141685935,53.69758706844124
E05001456,Pontefract South,-1.2815809416203074,53.67286173398325
E05001457,South Elmsall and South Kirkby,-1.3086648040077093,53.59243275362249
E05001458,Stanley and Outwood East,-1.477517362038108,53.71108471464454
E05001459,Wakefield East,-1.4823347480358309,53.68303367562428
E05001460,Wakefield North,-1.5123588168373157,53.68465239618885
E05001461,Wakefield Rural,-1.553863115279397,53.62946942437018
E05001462,Wakefield South,-1.4899824964722295,53.65260092316693
E05001463,Wakefield West,-1.5216171522309012,53.670567657987434
E05001464,Wrenthorpe and Outwood West,-1.5300570382245697,53.701741550358356
E05001527,Billingham Central,-1.2946467336987788,54.610377756241355
E05001528,Billingham East,-1.2571460370387744,54.613372636286314
E05001529,Billingham North,-1.2865870488928772,54.62182619309764
E05001530,Billingham South,-1.2269907405920049,54.5997784587369
E05001531,Billingham West,-1.3073620242079853,54.60696290249344
E05001532,Bishopsgarth and Elm Tree,-1.3610050019110467,54.57621705926924
E05001533,Eaglescliffe,-1.381444483137998,54.51215959319267
E05001534,Fairfield,-1.3620319515452988,54.565491839159876
E05001535,Grangefield,-1.341690192965545,54.564052240554894
E05001536,Hardwick and Salters Lane,-1.3545936507343561,54.58615227155283
E05001537,Hartburn,-1.3621394946131626,54.55848829918844
E05001538,Ingleby Barwick East,-1.2836889983178768,54.505869281325
E05001539,Ingleby Barwick West,-1.3235040413343298,54.51646504885861
E05001540,Mandale and Victoria,-1.292669323351887,54.55399260500415
E05001541,Newtown,-1.3271470922820436,54.574614745077525
E05001542,Northern Parishes,-1.3510020852616733,54.619655409990564
E05001543,Norton North,-1.3129571183013142,54.58702041456016
E05001544,Norton South,-1.2928772127223807,54.57883144619636
E05001545,Norton West,-1.3220229129308623,54.59466517234509
E05001546,Parkfield and Oxbridge,-1.323201213114131,54.54914102906855
E05001547,Roseworth,-1.340215307537619,54.588502392344495
E05001548,Stainsby Hill,-1.2887345679012339,54.531209779171355
E05001549,Stockton Town Centre,-1.2996428759913885,54.56890479194461
E05001550,Village,-1.3042390934524613,54.53566941699382
E05001551,Western Parishes,-1.4046075586464857,54.56113595049675
E05001552,Yarm,-1.3394037872342959,54.48788972000354
E05001643,Anchorsholme,-3.038547932750042,53.869052925030026
E05001644,Bispham,-3.047607088815789,53.84879005756579
E05001645,Bloomfield,-3.0514490522661704,53.805961609021004
E05001646,Brunswick,-3.035608752758222,53.82093698644531
E05001647,Claremont,-3.0476786601464734,53.825888541451434
E05001648,Clifton,-3.006339997083696,53.798394037984835
E05001649,Greenlands,-3.031706411944624,53.84034598304176
E05001650,Hawes Side,-3.0274645258593607,53.797347608873245
E05001651,Highfield,-3.036843532964267,53.78685390594419
E05001652,Ingthorpe,-3.0284781616994336,53.85245756902391
E05001653,Layton,-3.029403731529364,53.82688678028209
E05001654,Marton,-3.0082758706777875,53.810186309458864
E05001655,Norbreck,-3.039613189704794,53.860742282707015
E05001656,Park,-3.016119476478126,53.828897961350386
E05001657,Squires Gate,-3.049515099849171,53.78189719577677
E05001658,Stanley,-3.01667307293306,53.78342219929829
E05001659,Talbot,-3.0457726606875917,53.816480872571
E05001660,Tyldesley,-3.035365740807196,53.80869753582622
E05001661,Victoria,-3.040802450980392,53.801074019607846
E05001662,Warbreck,-3.0484939163637703,53.8358187612439
E05001663,Waterloo,-3.0505125533211452,53.79188513101767
E05001687,Beverley Rural,-0.5209373131387506,53.87655358429937
E05001688,Bridlington Central and Old Town,-0.2280061028283053,54.1209734233244
E05001689,Bridlington North,-0.1440686146947504,54.1137712022667
E05001690,Bridlington South,-0.21552601280397718,54.08029314250397
E05001691,Cottingham North,-0.40946027930360934,53.79034964435769
E05001692,Cottingham South,-0.4152611872575748,53.77383995546216
E05001693,Dale,-0.5456595289802981,53.77313519349194
E05001694,Driffield and Rural,-0.5329151951359493,54.024662997879226
E05001695,East Wolds and Coastal,-0.35368499328713404,54.02770809987672
E05001696,Goole North,-0.8679141058937081,53.715397860632656
E05001697,Goole South,-0.8794177399486656,53.702369243179234
E05001698,Hessle,-0.44282079414707015,53.72504755651072
E05001699,Howden,-0.9008553284040047,53.74535983576437
E05001700,Howdenshire,-0.7887223357248387,53.782282493381416
E05001701,Mid Holderness,-0.2021391659198493,53.81700014141605
E05001702,Minster and Woodmansey,-0.40531552391078374,53.82452858225037
E05001703,North Holderness,-0.2053116940372106,53.912933436681506
E05001704,Pocklington Provincial,-0.8689230081093782,53.94033265774937
E05001705,St Mary's,-0.4436644166403556,53.85073811901423
E05001706,"Snaith, Airmyn, Rawcliffe and Marshland",-0.8383865377757169,53.67203857357705
E05001707,South East Holderness,-0.022682025227626607,53.69415921489207
E05001708,South Hunsley,-0.5125906143563947,53.734303414364526
E05001709,South West Holderness,-0.18912114898218219,53.72475517677618
E05001710,Tranby,-0.4364783623473861,53.74119002076235
E05001711,Willerby and Kirk Ella,-0.4464842499107653,53.75666972165436
E05001712,Wolds Weighton,-0.7248126959445464,53.929409657113105
E05001713,Croft Baker,-0.036417280362448956,53.55464562505788
E05001714,East Marsh,-0.06528914781780033,53.57243572027736
E05001715,Freshney,-0.12281666922262888,53.57382058495765
E05001716,Haverstoe,-0.021741330291507613,53.542986212420786
E05001717,Heneage,-0.06405166486638701,53.55647816215031
E05001718,Humberston and New Waltham,-0.039301002313094226,53.52917319600663
E05001719,Immingham,-0.20851771984956602,53.60387981705971
E05001720,Park,-0.08978791482874976,53.55300709002022
E05001721,Scartho,-0.09621241982507373,53.53607747172012
E05001722,Sidney Sussex,-0.044763104618866734,53.56622048828996
E05001723,South,-0.11092832684713959,53.550646371295386
E05001724,Waltham,-0.0999533315612261,53.50098297356855
E05001725,West Marsh,-0.09042221038405032,53.5734499939165
E05001726,Wolds,-0.15409034058122234,53.516439401542335
E05001727,Yarborough,-0.11869391595911535,53.560876868025886
E05001728,Ashby,-0.6349651618667033,53.56245010748571
E05001729,Axholme Central,-0.8332341467830797,53.55043364698652
E05001730,Axholme North,-0.7868006460748622,53.61945292938406
E05001731,Axholme South,-0.8376750417781818,53.49969717451721
E05001732,Barton,-0.44341071753272887,53.67385445026203
E05001733,Bottesford,-0.6746776448830403,53.55145323258451
E05001734,Brigg and Wolds,-0.4600882602010557,53.608300891571425
E05001735,Broughton and Appleby,-0.5628437577626153,53.59967358586576
E05001736,Brumby,-0.6760254743204367,53.56969425320793
E05001737,Burringham and Gunness,-0.714634331593749,53.57713276285648
E05001738,Burton upon Stather and Winterton,-0.6336069689694104,53.66187920840719
E05001739,Crosby and Park,-0.6587508503216566,53.60462879298262
E05001740,Ferry,-0.3297262108554777,53.64838117158059
E05001741,Frodingham,-0.6185233152380625,53.58003749178797
E05001742,Kingsway with Lincoln Gardens,-0.6563641973026187,53.57509905003128
E05001743,Ridge,-0.5708715266317753,53.51427297647942
E05001744,Town,-0.6441188282541935,53.59517605569336
E05001767,Abbey,-1.4974026963709497,52.91578761658489
E05001768,Allestree,-1.4928669315341698,52.94964338777949
E05001769,Alvaston,-1.4387944189748323,52.90266807091758
E05001770,Arboretum,-1.4755978676913815,52.913611592416025
E05001771,Blagreaves,-1.5050427499063714,52.89283660593034
E05001772,Boulton,-1.4337232651737148,52.88750186725986
E05001773,Chaddesden,-1.4318347583677549,52.9241114879508
E05001774,Chellaston,-1.4425018229838729,52.87311175883883
E05001775,Darley,-1.4791598970684585,52.93728778517532
E05001776,Derwent,-1.4538791085194969,52.93285766518262
E05001777,Littleover,-1.5229359080830296,52.902630399348006
E05001778,Mackworth,-1.514542803024214,52.926000224511995
E05001779,Mickleover,-1.538159366848569,52.913689383437806
E05001780,Normanton,-1.4848020721259214,52.89939360430365
E05001781,Oakwood,-1.4303052307692303,52.943703897435896
E05001782,Sinfin,-1.4753781650337425,52.88504444671364
E05001783,Spondon,-1.4071727955251903,52.91438637075677
E05002078,Budshead,-4.141127666876244,50.418164320706275
E05002079,Compton,-4.125379357447363,50.3901349425624
E05002080,Devonport,-4.178285564579748,50.38422583727768
E05002081,Drake,-4.137375118088358,50.37848368065203
E05002082,Efford and Lipson,-4.105649952769094,50.386672928413525
E05002083,Eggbuckland,-4.122967623173938,50.40265436515138
E05002084,Ham,-4.160188364831372,50.397489777239166
E05002085,Honicknowle,-4.172181499135776,50.41407774914919
E05002086,Moor View,-4.099807511428066,50.414166115274796
E05002087,Peverell,-4.145395039857176,50.388737058746415
E05002088,Plympton Chaddlewood,-4.032233333333333,50.387166666666666
E05002089,Plympton Erle,-4.056191458835321,50.38321414763406
E05002090,Plympton St Mary,-4.059214601382473,50.39573718175972
E05002091,Plymstock Dunstone,-4.0703306891454325,50.361893818338906
E05002092,Plymstock Radford,-4.095063190090434,50.366045196687836
E05002093,St Budeaux,-4.185730991098514,50.40379206325526
E05002094,St Peter and the Waterfront,-4.144050633165426,50.370949714021954
E05002095,Southway,-4.130651039793681,50.42881822118091
E05002096,Stoke,-4.160676790919912,50.37968961413072
E05002097,Sutton and Mount Gould,-4.119539801082862,50.37190379149011
E05002193,Barnfield,-0.4172970099196359,51.90374457709325
E05002194,Biscot,-0.42781835851044286,51.88986402621126
E05002195,Bramingham,-0.43817902355104715,51.92110432906211
E05002196,Challney,-0.4673849388726759,51.89469796209666
E05002197,Crawley,-0.39436088515946005,51.881326454410406
E05002198,Dallow,-0.4455337833470068,51.884778084085426
E05002199,Farley,-0.428963955997561,51.869479172725995
E05002200,High Town,-0.4123928440564719,51.88819549879656
E05002201,Icknield,-0.4285393902209571,51.91157717705189
E05002202,Leagrave,-0.4700061712800637,51.90705084609186
E05002203,Lewsey,-0.48672561865411146,51.90044077704109
E05002204,Limbury,-0.4459851003806535,51.908182259965606
E05002205,Northwell,-0.4528479500722139,51.91769171489716
E05002206,Round Green,-0.3987128331747984,51.89474016312157
E05002207,Saints,-0.4408045548057473,51.89783564040829
E05002208,South,-0.41062322874677754,51.87360444629044
E05002209,Stopsley,-0.39349574710129165,51.90661706264129
E05002210,Sundon Park,-0.4647136547286513,51.91494405842644
E05002211,Wigmore,-0.37319496438464594,51.8831735185002
E05002212,Belfairs,0.6460891971950189,51.55936581391307
E05002213,Blenheim Park,0.6688870637223561,51.553859558353416
E05002214,Chalkwell,0.6798707383364989,51.54130131676166
E05002215,Eastwood Park,0.6531705941774261,51.56955344364305
E05002216,Kursaal,0.7265890395854014,51.53717269820267
E05002217,Leigh,0.6563641832720851,51.54315752817025
E05002218,Milton,0.7044032406412506,51.53777826105643
E05002219,Prittlewell,0.6932588466673372,51.553796461333064
E05002220,St Laurence,0.6868829304875836,51.56481940275512
E05002221,St. Luke's,0.7226682737335026,51.554400924360806
E05002222,Shoeburyness,0.7958672904253434,51.534039283424775
E05002223,Southchurch,0.7521374982520856,51.547272740968225
E05002224,Thorpe,0.7517379528284498,51.53269512345679
E05002225,Victoria,0.7094631073150907,51.544648971006914
E05002226,Westborough,0.6861020008395147,51.546861191175786
E05002227,West Leigh,0.6358922010146376,51.54683976422156
E05002228,West Shoebury,0.7769005360109328,51.53747222399529
E05002229,Aveley and Uplands,0.24761790304686027,51.500325551072315
E05002230,Belhus,0.29449186031081015,51.50705832937956
E05002231,Chadwell St Mary,0.37076052263167764,51.48658971454034
E05002232,Chafford and North Stifford,0.3076486749013226,51.49368767248625
E05002233,Corringham and Fobbing,0.47804168335796293,51.52614995751038
E05002234,East Tilbury,0.41212755728229467,51.48130979087534
E05002235,Grays Riverside,0.3179104483145266,51.477783203125
E05002236,Grays Thurrock,0.32988681151253363,51.484020689583204
E05002237,Little Thurrock Blackshots,0.34601636467236535,51.49332372161172
E05002238,Little Thurrock Rectory,0.3450896732246896,51.481164457203974
E05002239,Ockendon,0.2994444265435202,51.52617327812596
E05002240,Orsett,0.373332559598912,51.53397722638666
E05002241,South Chafford,0.29814341575261777,51.48835557724484
E05002242,Stanford East and Corringham Town,0.44406666666666667,51.52303333333333
E05002243,Stanford-le-Hope West,0.43286799016904587,51.51038561780465
E05002244,Stifford Clays,0.32716256455227494,51.50187768683621
E05002245,The Homesteads,0.4356711002150529,51.527842480860215
E05002246,Tilbury Riverside and Thurrock Park,0.363961420262758,51.46080783387352
E05002247,Tilbury St Chads,0.369161320601514,51.469792156939164
E05002248,West Thurrock and South Stifford,0.2737443466216665,51.47960116770397
E05002249,Chatham Central,0.5213395778364116,51.37350729991205
E05002250,Cuxton and Halling,0.4381748441471436,51.367615606253544
E05002251,Gillingham North,0.5633223175266306,51.39048928887111
E05002252,Gillingham South,0.5520720311489364,51.381278857329114
E05002253,Hempstead and Wigmore,0.5737324122658933,51.349382639034644
E05002254,Lordswood and Capstone,0.551392012724055,51.34814582071242
E05002255,Luton and Wayfield,0.5362153393049596,51.36647204289677
E05002256,Peninsula,0.6074970538933364,51.452451717957736
E05002257,Princes Park,0.5365333333333333,51.3539
E05002258,Rainham Central,0.5919126225988853,51.35987639834056
E05002259,Rainham North,0.6041297241658089,51.3742799500368
E05002260,Rainham South,0.6059745490798905,51.34775247649601
E05002261,River,0.5328048538707735,51.39146281361581
E05002262,Rochester East,0.5063814930810067,51.37548216165789
E05002263,Rochester South and Horsted,0.5109426506859287,51.35754067692232
E05002264,Rochester West,0.48848937885559085,51.370720682490415
E05002265,Strood North,0.48888218505743797,51.400125504574746
E05002266,Strood Rural,0.5029559956350025,51.44523817739846
E05002267,Strood South,0.4766992740234771,51.38969198688639
E05002268,Twydall,0.5785855906983174,51.37512600872033
E05002269,Walderslade,0.5265390236867943,51.34159911573392
E05002270,Watling,0.5668180173823805,51.36860153191581
E05002271,Ascot,-0.7052781275332508,51.39472183631354
